series_key;time_period;time_period_start;time_period_end;obs_value;updated_at;dataset_id;title_fr;title_long_fr;FREQ;REF_AREA;ADJUSTMENT;DIREN_OBJET;DIREN_THECO;DIREN_MESURE;DIREN_NATURE;DIREN_SECTACT;DIREN_TAILLENT;UNIT;DECIMALS;UNIT_MULT;COLLECTION;TIME_FORMAT;SOURCE_AGENCY;OBS_CONF;OBS_STATUS
DIREN.A.FR.BI.LME.DE.05.N.ZZ.PH;2016;2016-01-01;2016-12-31;80,8;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Taux d'endettement financier (sur capitaux propres), Tous secteurs, PME hors micro, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Taux d'endettement financier (sur capitaux propres), Tous secteurs, PME hors microentreprises, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;DE;BI;05;LME;ZZ;PH;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.EB.07.N.ZZ.PH;2016;2016-01-01;2016-12-31;3,6;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, EBE, Tous secteurs, PME hors micro, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Excédent Brut d'Exploitation, Tous secteurs, PME hors microentreprises, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;EB;BI;07;LME;ZZ;PH;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.FX.07.N.ZZ.EI;2016;2016-01-01;2016-12-31;2,9;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Impôts de production, Tous secteurs, Entreprises de taille Intermédiaire, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Impôts de production, Tous secteurs, Entreprises de taille Intermédiaire, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;FX;BI;07;LME;ZZ;EI;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.FX.07.N.ZZ.PH;2016;2016-01-01;2016-12-31;2,3;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Impôts de production, Tous secteurs, PME hors micro, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Impôts de production, Tous secteurs, Microentreprises, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;FX;BI;07;LME;ZZ;PH;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.OB.05.N.ZZ.PH;2016;2016-01-01;2016-12-31;3,7;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Part des dettes obligataires dans le total des dettes bancaires, obligataires et de crédit-bail, Tous secteurs, PME hors micro, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Part des dettes obligataires dans le total des dettes bancaires, Tous secteurs, PME hors microentreprises, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;OB;BI;05;LME;ZZ;PH;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.RN.05.N.ZZ.PH;2016;2016-01-01;2016-12-31;6,8;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Rentabilité nette du capital d'exploitation, Tous secteurs, PME hors micro, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Rentabilité nette du capital d'exploitation, Tous secteurs, PME hors microentreprises, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;RN;BI;05;LME;ZZ;PH;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.TN.10.N.ZZ.PH;2016;2016-01-01;2016-12-31;36,3;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Trésorerie (en j de CA), Tous secteurs, PME hors microentreprises, Critères LME, Médiane, Brut;Bilans d'Entreprises, Trésorerie (en jours de chiffre d'affaires), Tous secteurs, PME hors microentreprises, Critères de la loi de modernisation de l'économie, Médiane, Brut;A;FR;N;TN;BI;10;LME;ZZ;PH;JRCA;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.VA.07.N.ZZ.PH;2016;2016-01-01;2016-12-31;3,5;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Valeur ajoutée, Tous secteurs, PME hors micro, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Valeur ajoutée, Tous secteurs, PME hors microentreprises, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;VA;BI;07;LME;ZZ;PH;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.CP.07.N.ZZ.EI;2016;2016-01-01;2016-12-31;2,5;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Charges de personnel, Tous secteurs, Entreprises de taille Intermédiaire, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Charges de personnel, Tous secteurs, Entreprises de taille Intermédiaire, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;CP;BI;07;LME;ZZ;EI;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.FL.07.N.ZZ.EI;2016;2016-01-01;2016-12-31;2,4;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Chiffre d'affaires, Tous secteurs, Entreprises de taille Intermédiaire, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Chiffre d'affaires, Tous secteurs, Entreprises de taille Intermédiaire, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;FL;BI;07;LME;ZZ;EI;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.RN.05.N.ZZ.GE;2016;2016-01-01;2016-12-31;4,3;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Rentabilité nette du capital d'exploitation, Tous secteurs, Grandes entreprises, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Rentabilité nette du capital d'exploitation, Tous secteurs, Grandes entreprises, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;RN;BI;05;LME;ZZ;GE;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.FL.07.N.ZZ.GE;2016;2016-01-01;2016-12-31;-0,5;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Chiffre d'affaires, Tous secteurs, Grandes entreprises, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Chiffre d'affaires, Tous secteurs, Grandes entreprises, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;FL;BI;07;LME;ZZ;GE;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.AE.05.N.ZZ.PH;2016;2016-01-01;2016-12-31;10,4;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Part du crédit-bail dans le total des dettes bancaires, obligataires et de crédit-bail, Tous secteurs, PME hors microentreprises, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Part du crédit-bail dans le total des dettes bancaires, obligataires et de crédit-bail, Tous secteurs, PME hors microentreprises, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;AE;BI;05;LME;ZZ;PH;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.BF.05.N.ZZ.PH;2015;2015-01-01;2015-12-31;30,7;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Besoins en fonds de roulement, Tous secteurs, PME hors micro, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Besoins en fonds de roulement, Tous secteurs, PME hors microentreprises, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;BF;BI;05;LME;ZZ;PH;JRCA;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.FX.07.N.ZZ.EI;2015;2015-01-01;2015-12-31;-1,3;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Impôts de production, Tous secteurs, Entreprises de taille Intermédiaire, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Impôts de production, Tous secteurs, Entreprises de taille Intermédiaire, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;FX;BI;07;LME;ZZ;EI;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.FX.07.N.ZZ.PH;2015;2015-01-01;2015-12-31;-3,6;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Impôts de production, Tous secteurs, PME hors micro, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Impôts de production, Tous secteurs, Microentreprises, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;FX;BI;07;LME;ZZ;PH;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.NC.05.N.ZZ.PH;2015;2015-01-01;2015-12-31;26,6;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Taux d'endettement financier net, Tous secteurs, PME hors micro, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Taux d'endettement financier net, Tous secteurs, PME hors microentreprises, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;NC;BI;05;LME;ZZ;PH;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.RF.05.N.ZZ.PH;2015;2015-01-01;2015-12-31;9,2;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Rentabilité financière des capitaux propres, Tous secteurs, PME hors micro, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Rentabilité financière des capitaux propres, Tous secteurs, PME hors microentreprises, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;RF;BI;05;LME;ZZ;PH;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.RN.05.N.ZZ.PH;2015;2015-01-01;2015-12-31;6,6;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Rentabilité nette du capital d'exploitation, Tous secteurs, PME hors micro, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Rentabilité nette du capital d'exploitation, Tous secteurs, PME hors microentreprises, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;RN;BI;05;LME;ZZ;PH;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.TN.10.N.ZZ.PH;2015;2015-01-01;2015-12-31;34,3;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Trésorerie (en j de CA), Tous secteurs, PME hors microentreprises, Critères LME, Médiane, Brut;Bilans d'Entreprises, Trésorerie (en jours de chiffre d'affaires), Tous secteurs, PME hors microentreprises, Critères de la loi de modernisation de l'économie, Médiane, Brut;A;FR;N;TN;BI;10;LME;ZZ;PH;JRCA;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.AE.05.N.ZZ.GE;2015;2015-01-01;2015-12-31;1,1;2025-11-14T13:00:06+00:00;DIREN;Bilans d'Entreprises, Part du crédit-bail dans le total des dettes bancaires, obligataires et de crédit-bail, Tous secteurs, Grandes entreprises, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Part du crédit-bail dans le total des dettes bancaires, obligataires et de crédit-bail, Tous secteurs, Grandes entreprises, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;AE;BI;05;LME;ZZ;GE;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.DE.05.N.ZZ.GE;2015;2015-01-01;2015-12-31;117,7;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Taux d'endettement financier (sur capitaux propres), Tous secteurs, Grandes entreprises, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Taux d'endettement financier (sur capitaux propres), Tous secteurs, Grandes entreprises, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;DE;BI;05;LME;ZZ;GE;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.NC.05.N.ZZ.GE;2015;2015-01-01;2015-12-31;61,2;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Taux d'endettement financier net, Tous secteurs, Grandes entreprises, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Taux d'endettement financier net, Tous secteurs, Grandes entreprises, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;NC;BI;05;LME;ZZ;GE;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.RF.05.N.ZZ.GE;2015;2015-01-01;2015-12-31;13,2;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Rentabilité financière des capitaux propres, Tous secteurs, Grandes entreprises, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Rentabilité financière des capitaux propres, Tous secteurs, Grandes entreprises, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;RF;BI;05;LME;ZZ;GE;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.RN.05.N.ZZ.EI;2015;2015-01-01;2015-12-31;4,9;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Rentabilité nette du capital d'exploitation, Tous secteurs, Entreprises de taille Intermédiaire, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Rentabilité nette du capital d'exploitation, Tous secteurs, Entreprises de taille Intermédiaire, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;RN;BI;05;LME;ZZ;EI;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.RN.05.N.ZZ.GE;2015;2015-01-01;2015-12-31;3,9;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Rentabilité nette du capital d'exploitation, Tous secteurs, Grandes entreprises, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Rentabilité nette du capital d'exploitation, Tous secteurs, Grandes entreprises, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;RN;BI;05;LME;ZZ;GE;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.VA.07.N.ZZ.GE;2015;2015-01-01;2015-12-31;4,5;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Valeur ajoutée, Tous secteurs, Grandes entreprises, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Valeur ajoutée, Tous secteurs, Grandes entreprises, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;VA;BI;07;LME;ZZ;GE;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.AE.05.N.ZZ.EI;2015;2015-01-01;2015-12-31;2,9;2025-11-14T13:00:06+00:00;DIREN;Bilans d'Entreprises, Part du crédit-bail dans le total des dettes bancaires, obligataires et de crédit-bail, Tous secteurs, Entreprises de taille Intermédiaire, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Part du crédit-bail dans le total des dettes bancaires, obligataires et de crédit-bail, Tous secteurs, Entreprises de taille Intermédiaire, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;AE;BI;05;LME;ZZ;EI;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.FL.07.N.ZZ.GE;2015;2015-01-01;2015-12-31;-0,4;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Chiffre d'affaires, Tous secteurs, Grandes entreprises, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Chiffre d'affaires, Tous secteurs, Grandes entreprises, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;FL;BI;07;LME;ZZ;GE;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.TM.05.N.ZZ.EI;2015;2015-01-01;2015-12-31;23,9;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Taux de marge, Tous secteurs, Entreprises de taille Intermédiaire, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Taux de marge, Tous secteurs, Entreprises de taille Intermédiaire, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;TM;BI;05;LME;ZZ;EI;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.TN.10.N.ZZ.EI;2015;2015-01-01;2015-12-31;40,7;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Trésorerie (en j de CA), Tous secteurs, Entreprises de taille Intermédiaire, Critères LME, Médiane, Brut;Bilans d'Entreprises, Trésorerie (en jours de chiffre d'affaires), Tous secteurs, Entreprises de taille Intermédiaire, Critères de la loi de modernisation de l'économie, Médiane, Brut;A;FR;N;TN;BI;10;LME;ZZ;EI;JRCA;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.DE.05.N.ZZ.EI;2015;2015-01-01;2015-12-31;102,8;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Taux d'endettement financier (sur capitaux propres), Tous secteurs, Entreprises de taille Intermédiaire, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Taux d'endettement financier (sur capitaux propres), Tous secteurs, Entreprises de taille Intermédiaire, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;DE;BI;05;LME;ZZ;EI;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.FL.07.N.ZZ.EI;2015;2015-01-01;2015-12-31;1,4;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Chiffre d'affaires, Tous secteurs, Entreprises de taille Intermédiaire, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Chiffre d'affaires, Tous secteurs, Entreprises de taille Intermédiaire, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;FL;BI;07;LME;ZZ;EI;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.NC.05.N.ZZ.EI;2015;2015-01-01;2015-12-31;49,3;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Taux d'endettement financier net, Tous secteurs, Entreprises de taille Intermédiaire, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Taux d'endettement financier net, Tous secteurs, Entreprises de taille Intermédiaire, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;NC;BI;05;LME;ZZ;EI;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.OB.05.N.ZZ.GE;2015;2015-01-01;2015-12-31;71,5;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Part des dettes obligataires dans le total des dettes bancaires, obligataires et de crédit-bail, Tous secteurs, Grandes entreprises, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Part des dettes obligataires dans le total des dettes bancaires, Tous secteurs, Grandes entreprises, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;OB;BI;05;LME;ZZ;GE;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.BE.05.N.ZZ.EI;2015;2015-01-01;2015-12-31;72,4;2025-11-14T13:00:06+00:00;DIREN;Bilans d'Entreprises, Part des dettes bancaires dans le total des dettes bancaires, obligataires et de crédit-bail, Tous secteurs, Entreprises de taille Intermédiaire, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Part des dettes bancaires dans le total des dettes bancaires, obligataires et de crédit-bail, Tous secteurs, Entreprises de taille Intermédiaire, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;BE;BI;05;LME;ZZ;EI;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.DE.05.N.ZZ.PH;2015;2015-01-01;2015-12-31;84,5;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Taux d'endettement financier (sur capitaux propres), Tous secteurs, PME hors micro, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Taux d'endettement financier (sur capitaux propres), Tous secteurs, PME hors microentreprises, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;DE;BI;05;LME;ZZ;PH;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.EB.07.N.ZZ.GE;2015;2015-01-01;2015-12-31;13,4;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, EBE, Tous secteurs, Grandes entreprises, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Excédent Brut d'Exploitation, Tous secteurs, Grandes entreprises, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;EB;BI;07;LME;ZZ;GE;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.FL.07.N.ZZ.PH;2015;2015-01-01;2015-12-31;1,7;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Chiffre d'affaires, Tous secteurs, PME hors micro, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Chiffre d'affaires, Tous secteurs, Microentreprises, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;FL;BI;07;LME;ZZ;PH;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.VA.07.N.ZZ.PH;2015;2015-01-01;2015-12-31;1,8;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Valeur ajoutée, Tous secteurs, PME hors micro, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Valeur ajoutée, Tous secteurs, PME hors microentreprises, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;VA;BI;07;LME;ZZ;PH;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.TN.10.N.ZZ.GE;2015;2015-01-01;2015-12-31;50,9;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Trésorerie (en j de CA), Tous secteurs, Grandes entreprises, Critères LME, Médiane, Brut;Bilans d'Entreprises, Trésorerie (en jours de chiffre d'affaires), Tous secteurs, Grandes entreprises, Critères de la loi de modernisation de l'économie, Médiane, Brut;A;FR;N;TN;BI;10;LME;ZZ;GE;JRCA;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.BE.05.N.ZZ.GE;2015;2015-01-01;2015-12-31;27,4;2025-11-14T13:00:06+00:00;DIREN;Bilans d'Entreprises, Part des dettes bancaires dans le total des dettes bancaires, obligataires et de crédit-bail, Tous secteurs, Grandes entreprises, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Part des dettes bancaires dans le total des dettes bancaires, obligataires et de crédit-bail, Tous secteurs, Grandes entreprises, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;BE;BI;05;LME;ZZ;GE;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.BE.05.N.ZZ.PH;2015;2015-01-01;2015-12-31;85,2;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Part des dettes bancaires dans le total des dettes bancaires, obligataires et de crédit-bail, Tous secteurs, PME hors micro, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Part des dettes bancaires dans le total des dettes bancaires, obligataires et de crédit-bail, Tous secteurs, PME hors microentreprises, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;BE;BI;05;LME;ZZ;PH;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.CP.07.N.ZZ.PH;2015;2015-01-01;2015-12-31;2,2;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Charges de personnel, Tous secteurs, PME hors micro, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Charges de personnel, Tous secteurs, PME hors microentreprises, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;CP;BI;07;LME;ZZ;PH;PCCH;1;0;E;P1Y;FR2;F;A
